ID_Terreno,Nodos,Superficie (m²),Precio (€)
1ab28993-2ed8-4559-8668-ec2b2a9dac93,"[[40.613026, -3.728317], [40.564556, -3.585894], [40.504234, -3.68175], [40.548719, -3.6283659999999998]]",1349,498476
d6e78227-0d1a-4009-b887-d8ca7b9e9519,"[[40.503087, -3.8859209999999997], [40.438347, -3.807362], [40.586474, -3.621392], [40.614529, -3.620335]]",4354,298486
35bd46e2-c41a-4cc2-aa5c-9037be9d1da1,"[[40.417935, -3.859232], [40.549134, -3.590123], [40.585758, -3.73582], [40.570492, -3.820163]]",1739,499003
7e3b3f56-2cb0-4115-a8e9-e5a78218bfee,"[[40.541913, -3.8076879999999997], [40.586282, -3.723286], [40.616377, -3.761824], [40.38157, -3.86814]]",2129,368425
c5ebc201-a18a-4e3f-ba21-3fafddb36ea6,"[[40.557439, -3.845467], [40.589414, -3.741236], [40.586479, -3.780771], [40.539538, -3.717171]]",2885,166042
8ce40655-1f7b-4f15-809c-dd45f5b921e5,"[[40.32064, -3.64026], [40.356608, -3.569993], [40.620303, -3.709043], [40.542188, -3.595933]]",3858,58416
b8e737f9-a8b0-4ddc-a7a3-a7db9bc9592e,"[[40.367801, -3.824769], [40.382304, -3.653874], [40.616807, -3.750043], [40.535678, -3.586787]]",845,383131
28c05af9-6ff9-47e5-b67b-885b68d97889,"[[40.395533, -3.7092609999999997], [40.403143, -3.747524], [40.497469, -3.796798], [40.384257, -3.793682]]",3475,343860
0e7121cd-a483-41b3-b13f-dc54376e9bd5,"[[40.488274, -3.741148], [40.454605, -3.819262], [40.313945, -3.702056], [40.381492, -3.569235]]",4788,271627
f11cdbeb-b476-4b6e-bb7b-fcaecb3aa4aa,"[[40.447437, -3.574832], [40.584586, -3.592315], [40.433945, -3.808231], [40.410866, -3.762923]]",1584,188874
d944f313-d112-47ae-8816-63a9ad12f1b9,"[[40.372456, -3.850518], [40.39171, -3.620097], [40.382013, -3.851665], [40.588853, -3.6098369999999997]]",4903,266184
4685f129-05e3-47de-b2a5-3e348968d863,"[[40.526485, -3.771344], [40.400087, -3.61703], [40.335075, -3.850974], [40.360732, -3.573624]]",680,250351
a75decaf-241e-483a-ae50-836535853ad5,"[[40.397564, -3.796763], [40.411173, -3.769561], [40.483194, -3.613055], [40.459968, -3.634781]]",3755,57231
8850bed4-aac4-42d7-ad6f-5fb58f8ca38b,"[[40.372877, -3.56992], [40.490008, -3.57858], [40.414958, -3.739588], [40.371096, -3.710987]]",2013,151554
25ac359e-099d-458d-92d5-ea901413f309,"[[40.424062, -3.828277], [40.410161, -3.856357], [40.591603, -3.5743039999999997], [40.462987, -3.859013]]",4017,148192
ea436a9e-4e8b-41a4-bbb8-972514d25d85,"[[40.497878, -3.7317359999999997], [40.44402, -3.589634], [40.47422, -3.886206], [40.346222, -3.609079]]",3799,486791
c556f390-ad0e-4b93-9958-a873226ec6b8,"[[40.614532, -3.729389], [40.503581, -3.601614], [40.333592, -3.825605], [40.340193, -3.6018689999999998]]",3706,111148
2067f32d-7b6b-4102-81c0-c2ba65251cb4,"[[40.542986, -3.627282], [40.436655, -3.730679], [40.604925, -3.693065], [40.46114, -3.879257]]",3697,220348
55153577-791c-4fc0-93d7-0ae82ea3173e,"[[40.578891, -3.8143380000000002], [40.477672, -3.641609], [40.33978, -3.5882300000000003], [40.606111, -3.616174]]",1425,71490
f779cebf-0214-4852-8e25-7a460baa1b35,"[[40.443442, -3.7333119999999997], [40.477173, -3.866413], [40.420128, -3.5960989999999997], [40.331587, -3.615757]]",4130,375490
dac0096c-0f7f-45cc-8ccb-d3d17012f908,"[[40.388919, -3.697619], [40.373153, -3.557127], [40.39666, -3.683211], [40.410209, -3.616313]]",977,266690
1745573f-cc72-4b03-bde7-71a274ae83a1,"[[40.469928, -3.656654], [40.441489, -3.749944], [40.427321, -3.683011], [40.402398, -3.767655]]",2011,378559
c563a471-7f65-48c3-8577-9de4716617b5,"[[40.552617, -3.864773], [40.333745, -3.62738], [40.634842, -3.651103], [40.49677, -3.633534]]",4606,389778
742cedab-cb51-49e1-aa76-21daff798861,"[[40.563966, -3.717426], [40.482425, -3.579606], [40.461891, -3.79631], [40.328397, -3.559599]]",2608,165271
8093589f-2934-4ebe-9a83-c34af08ce1da,"[[40.613795, -3.5762650000000002], [40.428050999999996, -3.759439], [40.62178, -3.609898], [40.404557, -3.748379]]",2299,454668
1c69320f-f569-4dc3-963e-5c74d8f22e1d,"[[40.453937, -3.757254], [40.567615, -3.633201], [40.416256, -3.776579], [40.424667, -3.786006]]",4608,419223
d0f0164c-c28c-45e6-91a5-a8d6c601bc6b,"[[40.323827, -3.703281], [40.444775, -3.718624], [40.477174, -3.687799], [40.316112, -3.795487]]",1885,384743
1928f331-abcb-4b03-ab6d-d0b9a4c1928c,"[[40.433317, -3.683473], [40.442712, -3.576381], [40.537225, -3.822456], [40.388373, -3.600183]]",2904,450424
a01d5b00-d497-4631-aa53-23f0d30c5c7e,"[[40.618677, -3.760015], [40.344801, -3.835605], [40.605096, -3.57132], [40.485843, -3.6058589999999997]]",1066,252296
dfc12671-bfed-419a-846a-ec745ee75904,"[[40.575001, -3.731443], [40.573452, -3.886603], [40.411949, -3.7835710000000002], [40.568924, -3.8023629999999997]]",3239,444725
6e47728c-b3b2-4e26-934e-ab1866477496,"[[40.614363, -3.881621], [40.368735, -3.865502], [40.595274, -3.641052], [40.492311, -3.6741260000000002]]",954,496877
00afb1a1-3652-4dbe-8235-a63ec275b534,"[[40.541265, -3.7917069999999997], [40.45471, -3.626583], [40.392779, -3.763879], [40.504651, -3.556887]]",4134,249089
d45a4f49-e9d3-4efa-9881-15f5f673e951,"[[40.34686, -3.667758], [40.323851, -3.879366], [40.312255, -3.879215], [40.478859, -3.6883619999999997]]",3335,238745
17860a14-1452-46dc-aea5-25bf971d40db,"[[40.345462, -3.587059], [40.376838, -3.830706], [40.400558, -3.760903], [40.438733, -3.7406189999999997]]",4914,297557
c5467548-7b3d-4ec4-bd4b-b115d51eecf6,"[[40.367633, -3.843298], [40.346232, -3.623767], [40.40392, -3.726359], [40.571106, -3.78171]]",3342,403019
81990eb8-c3da-4481-a1fe-58ffe1bd0ddd,"[[40.609563, -3.773086], [40.361448, -3.677057], [40.64028, -3.656644], [40.581159, -3.571927]]",1887,254250
92217884-033b-4593-a7cb-a149cf716867,"[[40.490988, -3.679171], [40.631294, -3.6148800000000003], [40.431835, -3.642629], [40.451113, -3.665289]]",2746,176202
d8342fd6-8f92-473e-a7db-5298b71566ae,"[[40.423396, -3.7790619999999997], [40.425857, -3.638646], [40.41062, -3.69832], [40.586604, -3.665113]]",659,379164
1c92e318-cadb-41d5-886c-36d818e01af2,"[[40.410605, -3.740461], [40.486352, -3.628881], [40.315859, -3.646905], [40.390301, -3.652253]]",4020,163126
90f73200-a7e5-4366-a546-9fc3de485ee1,"[[40.496527, -3.604409], [40.316712, -3.641], [40.444511, -3.674516], [40.572674, -3.755943]]",1563,499927
1f70f8ce-a3e5-48dd-81f2-fc72fca00473,"[[40.516348, -3.716047], [40.414357, -3.661391], [40.3479, -3.854824], [40.389226, -3.5744800000000003]]",3337,349387
532353cb-5328-425c-a125-f92f21709be4,"[[40.634681, -3.6597910000000002], [40.476389, -3.772157], [40.49628, -3.561193], [40.360429, -3.613136]]",3397,267356
dd36d8ee-49bc-4725-9803-e453a49487df,"[[40.337348, -3.815109], [40.409347, -3.835754], [40.380897, -3.870507], [40.323622, -3.733333]]",3227,472321
d09f5d9e-a952-4310-84ec-28ea13bb9dd4,"[[40.538884, -3.840563], [40.359071, -3.5565949999999997], [40.54923, -3.834733], [40.451562, -3.677364]]",3583,65249
22569a7b-411d-4009-b10d-e7f059f3fc02,"[[40.399978, -3.6538880000000002], [40.350038, -3.618839], [40.575384, -3.850901], [40.335675, -3.84207]]",3631,475571
f326c1b2-0912-4b41-9b43-5d0c0ca39e46,"[[40.32899, -3.567936], [40.607329, -3.836267], [40.429917, -3.878037], [40.407816, -3.866497]]",2946,115510
a92c67eb-2588-4062-a16c-5110906ff60e,"[[40.544673, -3.6178369999999997], [40.54584, -3.836348], [40.640482, -3.868977], [40.412921, -3.831317]]",3373,194853
15801f88-57f4-4314-b871-9ad35e7b0041,"[[40.314754, -3.602756], [40.639211, -3.7463100000000003], [40.378426, -3.702576], [40.427931, -3.8566279999999997]]",3662,143835
0d921a08-cb57-400c-b5f0-efb5d8781f19,"[[40.412427, -3.825895], [40.582401, -3.737069], [40.502769, -3.704875], [40.457506, -3.724593]]",3780,181919
fe95acde-f4dd-4d2d-a06a-af1b4fcba0d0,"[[40.608396, -3.686715], [40.616533, -3.831534], [40.593109, -3.789958], [40.450725, -3.867261]]",3039,340503
3a63fe7a-1387-40c1-a2e6-06aaca188a3c,"[[40.328206, -3.824716], [40.484425, -3.68837], [40.423751, -3.569794], [40.632611, -3.870899]]",3157,265051
d2cce7fc-df7a-4d67-82f5-26e4348fbac9,"[[40.433469, -3.563597], [40.394888, -3.557272], [40.370295, -3.7836629999999998], [40.375969, -3.586891]]",4884,87233
2bacd2ab-45a7-4bb9-ae7a-56522e9e1438,"[[40.367227, -3.621235], [40.396632, -3.728369], [40.395822, -3.689997], [40.473381, -3.730252]]",2169,415476
e101cc01-adc5-4dd0-b117-e8fe5c4c033f,"[[40.483091, -3.848389], [40.3529, -3.859313], [40.639989, -3.57801], [40.329808, -3.5677339999999997]]",2189,456760
e36757cf-207b-498e-bc28-02d431da3d16,"[[40.588015, -3.802622], [40.397498, -3.5733800000000002], [40.37081, -3.748367], [40.389997, -3.871157]]",2345,275797
e8eaa802-ce0e-49be-9eb3-ea6d89f44928,"[[40.546957, -3.846501], [40.419311, -3.644472], [40.54727, -3.5862879999999997], [40.639902, -3.766825]]",3689,406223
c015f204-58aa-465f-a865-40118b3e5239,"[[40.453709, -3.807121], [40.336725, -3.834565], [40.622913, -3.77948], [40.400663, -3.6934519999999997]]",4165,55986
70b523b0-47a9-4556-9f7c-0929aa09d26d,"[[40.609755, -3.799192], [40.626065, -3.6295200000000003], [40.397509, -3.617064], [40.321313, -3.84158]]",509,492811
9491d08d-51d9-4db0-919a-bdb92928007d,"[[40.476194, -3.804821], [40.393835, -3.677094], [40.460926, -3.6358639999999998], [40.597056, -3.78094]]",4785,159605
5b211179-55a0-47f5-8f93-c459f2e0747e,"[[40.459412, -3.8311859999999998], [40.47731, -3.659303], [40.418713, -3.771746], [40.504288, -3.583962]]",4956,473518
26b61525-ff37-48d8-9ae8-d6ac965ec7b7,"[[40.464912, -3.71338], [40.516891, -3.7256460000000002], [40.394999, -3.775558], [40.624361, -3.8130189999999997]]",3027,254134
00d6c859-5a94-4613-9395-c44db4880ee6,"[[40.485551, -3.557082], [40.377017, -3.686433], [40.57463, -3.560747], [40.429022, -3.804554]]",1293,390848
af3af7e0-a705-45b4-9fef-ba49b0a93693,"[[40.599705, -3.658949], [40.596433, -3.569897], [40.353227, -3.659996], [40.473008, -3.65529]]",4317,237803
e54e5fc1-6ea3-4318-af3b-122b5800f546,"[[40.388836, -3.621302], [40.568787, -3.6820589999999997], [40.34193, -3.603195], [40.596994, -3.72775]]",840,181761
d5ff41a2-9684-4100-a111-2de1952a0ec1,"[[40.587914, -3.74775], [40.472544, -3.6566419999999997], [40.402219, -3.6560639999999998], [40.38804, -3.825797]]",2329,261136
c03637f5-765a-4d40-908d-80ad34ab8061,"[[40.450955, -3.560067], [40.446681, -3.625711], [40.317311, -3.568098], [40.556855, -3.716363]]",2396,353816
80b888dd-36e9-4412-a51f-e6b89ec941a9,"[[40.338181, -3.776061], [40.370974, -3.644575], [40.593469, -3.8479859999999997], [40.583103, -3.585318]]",977,101824
c1790dd4-342f-4f7b-8c43-d173cbada3f8,"[[40.317687, -3.672679], [40.316404, -3.573007], [40.490997, -3.7950749999999998], [40.543906, -3.590083]]",3912,306679
bd0e8cd6-6409-4b92-8656-7d908f619162,"[[40.442759, -3.811638], [40.430858, -3.569762], [40.365834, -3.578843], [40.492213, -3.748915]]",891,207232
f66097e5-f48d-45a7-ad42-3fbb691a7e16,"[[40.329481, -3.695919], [40.37188, -3.645666], [40.464095, -3.868111], [40.560045, -3.737914]]",1519,292804
a738dadc-3674-49ca-9f86-7577adaee1c2,"[[40.354169, -3.606686], [40.469589, -3.850978], [40.58097, -3.568169], [40.500711, -3.709097]]",3060,466481
91451344-e3df-4ff2-a455-38be4de2b02e,"[[40.497326, -3.639931], [40.38772, -3.622942], [40.416062, -3.853834], [40.466563, -3.58514]]",1795,253609
2b5a2b15-0419-4984-ae9f-d5b05bd0d3df,"[[40.342316, -3.673002], [40.632733, -3.76345], [40.342661, -3.829893], [40.36625, -3.660901]]",1461,212362
5480d3b9-c33d-4f11-9f04-45f7ceb240a9,"[[40.344133, -3.793079], [40.355234, -3.831121], [40.606647, -3.5980980000000002], [40.637502, -3.866067]]",2998,137914
fbc35e03-a3dd-44ff-8172-f22e4dab801d,"[[40.61912, -3.874483], [40.375565, -3.860413], [40.426346, -3.625102], [40.351236, -3.836819]]",1811,111344
5abd13e8-03a2-4c63-9629-248b07551671,"[[40.361763, -3.756713], [40.637663, -3.6084870000000002], [40.483959, -3.859813], [40.547854, -3.663998]]",823,431687
568f93d8-e394-47fa-8370-1146d860c1e1,"[[40.508917, -3.852219], [40.641846, -3.745564], [40.338454, -3.607892], [40.525013, -3.8537879999999998]]",712,123301
a7f0f0d1-b82f-41a6-b27c-77ee75470ff5,"[[40.383694, -3.7265449999999998], [40.516717, -3.61063], [40.373246, -3.710605], [40.397151, -3.785678]]",1435,398497
9c386034-8db9-4c6c-9bba-bf9fecaf13ac,"[[40.330409, -3.791912], [40.399093, -3.693554], [40.494385, -3.559827], [40.5626, -3.836476]]",3357,439053
4e814db2-1d32-4022-9576-e02a4c9b0959,"[[40.495302, -3.564156], [40.358151, -3.672472], [40.353691, -3.707224], [40.547526, -3.726264]]",2552,215254
6e3ecc01-2ceb-423f-9dee-828230736b7f,"[[40.562206, -3.612968], [40.564209, -3.650067], [40.621741, -3.668127], [40.370532, -3.608318]]",4300,429148
b5acd352-a66b-4a08-a626-02379ebeb7da,"[[40.400786, -3.885878], [40.570524, -3.750915], [40.565705, -3.713053], [40.349797, -3.713941]]",2690,297613
d1564d6e-c3a0-4f0a-93ba-d2cf1ab9063e,"[[40.349044, -3.824549], [40.432081, -3.680679], [40.349633, -3.719985], [40.55053, -3.595886]]",4633,242070
2d31b5b8-993e-4e3a-bb6b-98681b5f035c,"[[40.608155, -3.557017], [40.442007, -3.8447], [40.582815, -3.578124], [40.516349, -3.841957]]",4987,363251
77e9427f-0162-4952-806f-7896619f3d6f,"[[40.325225, -3.634239], [40.384301, -3.840804], [40.556094, -3.647202], [40.509075, -3.685807]]",4496,273401
28b1f8c7-f9ab-4b82-82be-5f74aad0c6e3,"[[40.484625, -3.88582], [40.40559, -3.812227], [40.47457, -3.642657], [40.363857, -3.722182]]",1258,171858
d70663bc-7b7c-4d67-af0d-af635b87bd4d,"[[40.605344, -3.737052], [40.60156, -3.792626], [40.592418, -3.6669359999999998], [40.457241, -3.732223]]",1190,170974
4649e815-a49f-4153-8249-60762f3f2a29,"[[40.568388, -3.799053], [40.425263, -3.713175], [40.480151, -3.738356], [40.404019, -3.719531]]",4454,79881
743f563f-af9a-4fa4-82bf-2ccd6b57c0fe,"[[40.493324, -3.883658], [40.517502, -3.756971], [40.333534, -3.876675], [40.591424, -3.853348]]",4880,74579
b1494dfb-4603-4f3a-b9ee-fbd38aa11deb,"[[40.576334, -3.650824], [40.59961, -3.72028], [40.477045, -3.791042], [40.325336, -3.633925]]",3702,345222
26daf250-9900-4889-8d2b-36552f4f6d43,"[[40.411428, -3.685715], [40.610997, -3.822857], [40.336045, -3.755748], [40.401704, -3.829024]]",1963,219404
ff248521-a53e-408a-aaf1-aa400e02701e,"[[40.607979, -3.733227], [40.415935, -3.705421], [40.41461, -3.667629], [40.624313, -3.857488]]",4253,329763
abc3c13b-7cdf-4797-9515-df0fde36d6ba,"[[40.435828, -3.730375], [40.524409, -3.710684], [40.462352, -3.871401], [40.535422, -3.874359]]",3979,382852
2512c8ad-823d-43fa-a66a-852cd9c10f8f,"[[40.339861, -3.676854], [40.362383, -3.79666], [40.546096, -3.762625], [40.540524, -3.833081]]",3463,232173
326b5d16-1aff-4417-8ffd-bf032e6c9386,"[[40.633993, -3.885], [40.631394, -3.6564639999999997], [40.463533, -3.845293], [40.397348, -3.683864]]",3112,346106
559ccd0b-feae-43a9-96ba-c64cebdc04dd,"[[40.36011, -3.711147], [40.406127, -3.760266], [40.466088, -3.79585], [40.609092, -3.667091]]",3152,453564
1f1bc903-3e65-4a26-aedd-ef626672647f,"[[40.440476, -3.853524], [40.605036, -3.809971], [40.493554, -3.67144], [40.414264, -3.625092]]",1755,243521
71985b10-3652-452e-957c-34367d0330d3,"[[40.446312, -3.739111], [40.365484, -3.741284], [40.58717, -3.862435], [40.315522, -3.709937]]",2227,472146
d64cafcf-d5be-43cb-afed-87aa9507228d,"[[40.433334, -3.681027], [40.580773, -3.726003], [40.378664, -3.874583], [40.438572, -3.7580400000000003]]",761,411457
fba86a2e-6061-4608-baec-c391e5c310c3,"[[40.602624, -3.635522], [40.343302, -3.6097159999999997], [40.554424, -3.634306], [40.615929, -3.823557]]",1387,79161
fa4e7e86-3c69-4b34-b51f-df60943e5799,"[[40.454385, -3.624348], [40.313192, -3.72748], [40.422811, -3.665442], [40.478871, -3.709262]]",1860,291703
b19c86cf-5920-40a8-aeea-6493bea07cbd,"[[40.406503, -3.618683], [40.491933, -3.79378], [40.605215, -3.869785], [40.494318, -3.671493]]",4689,439450
d826dc32-4047-4509-8551-d1763607aeee,"[[40.614193, -3.713932], [40.410497, -3.7755549999999998], [40.487772, -3.806527], [40.603411, -3.621663]]",2629,147951
6b4f9d40-6734-455b-bdb2-b0cc82886f39,"[[40.58834, -3.68907], [40.640714, -3.829777], [40.586562, -3.847375], [40.504212, -3.611249]]",2676,358146
97bea81c-2723-476a-93fd-5cfcde5ef9ee,"[[40.605035, -3.735724], [40.480623, -3.6371510000000002], [40.608699, -3.847964], [40.52052, -3.724249]]",1527,390969
cb9de2e6-75d5-4427-999b-cbf109df24ec,"[[40.446919, -3.582249], [40.574691, -3.752741], [40.402003, -3.69252], [40.573997, -3.883408]]",2648,199902
e2ca2131-3412-4d82-8861-8b7efd70123d,"[[40.557782, -3.850625], [40.619899, -3.850222], [40.622105, -3.7706020000000002], [40.476851, -3.608188]]",1672,171543
60399cd3-3523-4d89-a3fb-220f8c7f8d68,"[[40.60675, -3.560513], [40.490308, -3.775043], [40.567325, -3.8507730000000002], [40.429488, -3.570834]]",1609,338369
89cd842c-08cb-4013-b601-e9da451ac248,"[[40.361933, -3.709832], [40.592504, -3.691372], [40.445548, -3.7489559999999997], [40.390465, -3.811296]]",2473,210873
72f5189c-cad7-4104-96b9-a856695bc628,"[[40.468305, -3.58109], [40.619251, -3.5776149999999998], [40.446799, -3.593408], [40.613887, -3.585706]]",4482,180903
e6a247fa-ccc4-4d43-ab4f-6645f61e0f26,"[[40.546118, -3.819578], [40.618088, -3.733811], [40.337027, -3.726694], [40.509105, -3.558968]]",1554,391211
c2216059-a0d0-4391-af99-0ee6152b5f6f,"[[40.348651, -3.609959], [40.513317, -3.740025], [40.563003, -3.8738960000000002], [40.344992, -3.5647539999999998]]",3736,231863
19089836-e778-4126-815d-7890ceee7b9e,"[[40.453922, -3.825249], [40.472819, -3.5809800000000003], [40.535035, -3.645269], [40.479376, -3.8099119999999997]]",4281,246609
70d7df99-11fb-456e-8514-8df3270a49b5,"[[40.508147, -3.594971], [40.405131, -3.882881], [40.372367, -3.7192790000000002], [40.530443, -3.617559]]",2099,54919
d710bce7-0841-4eb7-a96e-2e55c607cbbe,"[[40.493903, -3.849865], [40.562758, -3.557643], [40.572295, -3.817177], [40.465517, -3.793377]]",2653,138618
9e281eed-f1a5-40bd-adab-cb705e2aa167,"[[40.610554, -3.715053], [40.614428, -3.703547], [40.368430000000004, -3.609271], [40.585268, -3.571023]]",1898,488925
a94bf98e-0d9f-4060-ba92-b754a152975a,"[[40.464629, -3.665865], [40.559055, -3.562485], [40.337333, -3.850679], [40.616707, -3.718206]]",1495,475383
246cc471-d5e6-4421-83ec-7176d479fe3d,"[[40.350366, -3.887418], [40.359096, -3.780391], [40.327211, -3.8239419999999997], [40.319821, -3.6066279999999997]]",3865,185784
9f640ed2-821c-4aa4-9e71-b73f2cb979e1,"[[40.559817, -3.737562], [40.521194, -3.565496], [40.415376, -3.62513], [40.455663, -3.886593]]",4800,393345
890e7400-38a1-435e-90ad-de9195aeacdc,"[[40.442568, -3.876742], [40.330998, -3.703487], [40.550255, -3.728439], [40.460072, -3.590225]]",775,93389
0ddbd3ad-7784-4932-aff4-ad94d3bae6f6,"[[40.61743, -3.640357], [40.316542, -3.574272], [40.38558, -3.870939], [40.506294, -3.641808]]",1343,368225
48355c1b-9ac1-4cb1-a542-9da92dc477d1,"[[40.619603, -3.7529339999999998], [40.414298, -3.8278369999999997], [40.46515, -3.632082], [40.341556, -3.8780669999999997]]",4788,386218
419f6346-06ee-406a-8a7c-ccafee387130,"[[40.393849, -3.859553], [40.594262, -3.828175], [40.456213, -3.557207], [40.46081, -3.709906]]",4087,158615
0d99b696-34a0-47dc-a10a-173c5b243f9e,"[[40.34681, -3.569028], [40.63106, -3.763973], [40.482244, -3.686467], [40.517318, -3.586257]]",4602,161695
b7229628-3eca-4ea6-9830-fd2b9ca3ed7f,"[[40.343843, -3.693839], [40.404909, -3.736837], [40.460168, -3.884633], [40.416382, -3.640434]]",2847,119636
6291d49f-e629-468e-a5cb-88959b82c644,"[[40.455403, -3.562434], [40.544038, -3.79446], [40.390342, -3.705295], [40.4102, -3.726789]]",3297,462667
f1dd5da6-ae71-42bd-874b-7227e4246bad,"[[40.556296, -3.712998], [40.3552, -3.887048], [40.357081, -3.717549], [40.629144, -3.70615]]",912,347785
ac1a5266-15bd-418e-9e34-435f55eb3a25,"[[40.344751, -3.579066], [40.497851, -3.740016], [40.631331, -3.665878], [40.40976, -3.806035]]",4502,132017
6fb7ec1d-eee9-44c8-b2c8-85c8515c08c0,"[[40.313216, -3.676288], [40.532505, -3.617864], [40.341911, -3.569886], [40.337295, -3.715214]]",2595,477958
bd2ba538-0fb5-4213-89d7-6cefa2482239,"[[40.586079, -3.561982], [40.413178, -3.739694], [40.638307, -3.677327], [40.461885, -3.769719]]",4170,428517
071b1de8-2094-4133-a105-3f95e8df37aa,"[[40.585785, -3.638083], [40.478785, -3.636173], [40.340716, -3.677752], [40.594255, -3.747923]]",998,455920
d1bc2d83-7e1b-47d3-8990-e7cce270c39b,"[[40.438065, -3.721569], [40.433157, -3.680565], [40.36352, -3.808922], [40.357201, -3.719875]]",2087,364002
2468ab81-5839-4994-bae9-f3d31bea4426,"[[40.618489, -3.599015], [40.511059, -3.7258709999999997], [40.603599, -3.666089], [40.328398, -3.751604]]",630,78230
5466bbee-5609-4714-8b73-be2aa2c580c8,"[[40.343557, -3.730022], [40.521365, -3.664068], [40.557488, -3.704911], [40.5816, -3.602921]]",3234,192717
8ae64253-8ac8-4483-abb2-780761b92482,"[[40.536567, -3.7709289999999998], [40.540782, -3.8005839999999997], [40.579118, -3.851241], [40.517506, -3.724204]]",1440,200244
e0d76812-680c-41e1-9366-44a5d6817a5b,"[[40.316485, -3.732631], [40.488583, -3.6083], [40.549441, -3.849724], [40.339222, -3.776427]]",3519,374414
aa1dbb3a-2e6e-4638-ab3f-0c256cd9e4f8,"[[40.586816, -3.647467], [40.521809, -3.781389], [40.576944, -3.615476], [40.383457, -3.795735]]",1168,471932
481dec3e-691a-4cbe-b3f0-f0dce4f17350,"[[40.559911, -3.670945], [40.475841, -3.650283], [40.505666, -3.586759], [40.565797, -3.667032]]",2450,63474
7c13310d-0123-4d16-b289-00bcc046c4b6,"[[40.437411, -3.733823], [40.532779, -3.815285], [40.315528, -3.582421], [40.373581, -3.6805719999999997]]",619,185593
8e1f4cb1-8560-435b-a5bf-0327e5a6caef,"[[40.53326, -3.812043], [40.543253, -3.815377], [40.389741, -3.5937289999999997], [40.3701, -3.6854329999999997]]",3767,106028
44c9ad6a-4c90-4590-973c-99a0836e080b,"[[40.572291, -3.5594580000000002], [40.345043, -3.8138449999999997], [40.642596, -3.792919], [40.614235, -3.754682]]",1191,115223
0a6f802e-b501-4bda-bbed-a22b79ef836c,"[[40.438355, -3.823082], [40.366805, -3.639379], [40.366909, -3.866705], [40.35215, -3.605926]]",2428,334341
b8321d67-b7dd-4775-89af-44522e7b11d1,"[[40.446836, -3.698023], [40.371927, -3.7889600000000003], [40.506318, -3.579607], [40.611027, -3.87191]]",1246,388770
a87b7829-d0e1-4571-87cd-f52117fe1e1e,"[[40.606818, -3.777438], [40.32924, -3.7582969999999998], [40.629051, -3.740049], [40.327805, -3.790976]]",4874,466817
5435e122-29a1-426e-ab51-d7276dad2104,"[[40.315389, -3.64826], [40.383694, -3.7265449999999998], [40.613307, -3.840817], [40.358791, -3.596388]]",1541,192001
21a4bb58-d78b-48cc-8270-ef11090a2cc3,"[[40.366525, -3.578728], [40.61637, -3.698881], [40.502836, -3.674432], [40.516686, -3.812976]]",3702,104798
61b995e6-e082-4f41-9f1a-055691b7909a,"[[40.578705, -3.770383], [40.640073, -3.8366949999999997], [40.3885, -3.726375], [40.322325, -3.771694]]",3905,284746
443026c3-ce53-4c68-83ca-a3652aec8340,"[[40.542454, -3.564077], [40.336229, -3.637309], [40.555812, -3.828275], [40.495871, -3.742207]]",2667,194750
7deda174-5129-4358-a654-1f533635e75c,"[[40.641004, -3.8414989999999998], [40.513706, -3.684248], [40.408681, -3.844577], [40.564836, -3.675223]]",3968,363794
ddd09fcc-776c-4490-8c46-c8219dc2d5d1,"[[40.486304, -3.609612], [40.615958, -3.828762], [40.594763, -3.644665], [40.60851, -3.683615]]",4742,196355
36928da0-c685-4d63-af52-847895a4bd71,"[[40.592161, -3.644544], [40.43689, -3.5948789999999997], [40.569893, -3.688058], [40.380536, -3.619428]]",798,370300
e73a8455-f893-4ad3-971a-982adfe58d20,"[[40.566881, -3.845964], [40.586018, -3.595926], [40.597212999999996, -3.8485389999999997], [40.601262, -3.867571]]",1814,388154
e9658fb5-a9f3-4ccc-95fa-56d78226c9a8,"[[40.358206, -3.6439269999999997], [40.451137, -3.881001], [40.474333, -3.788716], [40.3185, -3.623133]]",2699,153867
8bb9926e-4a47-4da1-9cdc-a34cbd27b3a3,"[[40.585947, -3.643242], [40.376003, -3.730595], [40.493933, -3.647963], [40.474242, -3.5868]]",4400,436503
4153075e-ca23-404d-a7d9-5b6f2d7712fe,"[[40.515853, -3.601396], [40.313812, -3.8193349999999997], [40.443777, -3.562241], [40.322559, -3.724297]]",2613,97866
3ba8f943-176a-44af-80dd-70ecaf7c8f6b,"[[40.629597, -3.7881039999999997], [40.506078, -3.617198], [40.356228, -3.77448], [40.479783, -3.64217]]",3191,349434
522e5e62-d60e-4b18-b56e-75fc0ecef401,"[[40.629586, -3.815051], [40.631036, -3.869943], [40.402253, -3.859567], [40.562829, -3.625431]]",4725,84208
acafe0bd-bde8-4120-bfb2-feeced842af3,"[[40.400776, -3.593852], [40.333433, -3.745002], [40.618715, -3.719042], [40.593282, -3.586127]]",701,258050
e7be587d-f2ee-47dc-9486-14236949dd62,"[[40.410295, -3.652632], [40.356909, -3.760183], [40.489783, -3.74124], [40.393432, -3.702059]]",3437,391130
46b38252-0c18-4818-8611-adc0e1326ae0,"[[40.464844, -3.656963], [40.325649, -3.781732], [40.538372, -3.855795], [40.327669, -3.796115]]",4827,455837
