ID_Vivienda,Coordenadas,Fecha_Compra,Fecha_Venta,Precio_Compra (€),Precio_Venta (€),Superficie (m²),Habitaciones,Baños,Tipo,Distrito
04893350-b197-4029-98d2-4cd9d322b729,"40.438367, -3.605751",2016-08-25,2020-03-18,706847,637020,140,2,2,Piso,Latina
05f376bd-c9f4-4036-812e-831459fad358,"40.597818, -3.702011",2016-05-11,2020-07-31,989557,684611,131,2,2,Ático,Latina
e5798112-4f60-4510-acce-ce2d52a2243c,"40.432081, -3.680679",2017-02-19,2020-11-23,473234,767122,186,1,3,Ático,Carabanchel
93468081-d225-4625-a154-38759c099cc3,"40.586176, -3.775344",2015-03-13,2022-01-04,277049,643013,106,1,1,Chalet,San Blas-Canillejas
ad499766-ac6a-4fc9-b67c-416015cdb705,"40.508917, -3.852219",2015-01-23,2023-12-17,176143,639369,145,1,3,Ático,Barajas
42dfd3dd-368c-4b70-908c-8909ff39bc48,"40.419627, -3.738158",2017-07-14,2021-12-05,992342,193888,45,1,2,Piso,Puente de Vallecas
cdf6c16b-070a-41e7-9173-1c512246089f,"40.377054, -3.697834",2017-10-03,2024-11-22,799884,878787,120,4,1,Apartamento,Fuencarral-El Pardo
5e9eb77b-39d5-4f6e-8aaa-9666a5d30332,"40.505457, -3.865181",2016-07-15,2023-02-06,979952,137853,82,3,3,Piso,Villaverde
7ebfba27-01d5-4756-adeb-e47dddf9b050,"40.59706, -3.822487",2017-11-09,2020-08-19,381741,413760,101,1,2,Piso,Ciudad Lineal
4c4cd8ed-09e9-4464-85ad-75ce49a2160b,"40.514147, -3.575235",2017-08-27,2020-01-24,696671,849626,79,5,1,Chalet,Chamberí
6d4d7447-b6d5-4005-bb2a-d79048da6021,"40.600278, -3.869264",2019-01-08,2023-03-03,478855,421643,195,1,1,Chalet,Barajas
4a6f000c-e7c5-4734-9e27-f2e656097f54,"40.405766, -3.840438",2019-05-12,2023-04-21,796256,996328,125,4,3,Piso,Hortaleza
b2c4ecc0-d3d3-42a6-a8f5-cf4229ac233b,"40.408722, -3.837596",2017-11-12,2021-11-29,386946,829390,56,5,2,Ático,Arganzuela
9ea1633d-20d4-4913-9c8c-edcf23a1c799,"40.579257, -3.774411",2019-02-21,2021-03-11,392206,443179,189,1,3,Dúplex,Moratalaz
54d2d04c-b0de-4f41-9617-231bd3b52b4d,"40.341871, -3.824398",2016-03-21,2023-07-08,522010,602033,58,5,2,Piso,Puente de Vallecas
83195469-982b-436d-9f5e-17844f12d9e1,"40.367626, -3.594663",2016-07-22,2022-05-18,892752,137964,79,3,3,Piso,Hortaleza
7f89881d-7308-4fb3-b541-9ba45b9bb5be,"40.48308, -3.64216",2015-08-19,2020-12-18,516455,764272,42,4,3,Chalet,San Blas-Canillejas
a70ec00f-639d-4c4f-865e-4a75f270173a,"40.540966, -3.629378",2016-10-08,2022-02-15,668305,823356,35,3,2,Piso,Latina
0ec96148-af8b-4afb-9d56-380db0d071ab,"40.446799, -3.593408",2016-07-20,2024-08-06,852890,942483,199,1,1,Chalet,Chamartín
f4219ad2-2746-46ec-a483-fa29f7608090,"40.549633, -3.581777",2017-09-05,2024-06-01,946203,230950,74,5,3,Chalet,Hortaleza
8b5a4af9-574c-47ad-b4d8-f6b1f1f3f652,"40.374137, -3.84497",2019-10-08,2020-07-22,795644,534647,81,1,2,Chalet,Puente de Vallecas
3ec66acf-7786-45cd-a10c-e22976f68d82,"40.398149, -3.635067",2015-08-26,2024-11-12,284609,425242,40,2,1,Apartamento,Ciudad Lineal
c5fd3aaf-6dae-4670-ae1f-6601388e6ca8,"40.406632, -3.743494",2018-06-18,2023-09-28,634639,746058,191,4,1,Apartamento,Tetuán
167ad967-d89a-46d2-b592-f01abf96af32,"40.519138, -3.663638",2016-03-24,2023-12-01,695749,622832,181,3,3,Chalet,Usera
4b15fddf-6889-4f16-97f5-d9fa504793b7,"40.595025, -3.848751",2017-10-26,2020-12-24,892446,894476,192,4,1,Dúplex,Usera
5d6a4101-7a2a-457a-948f-4485d630fd30,"40.343042, -3.626893",2018-07-21,2021-10-18,697639,660955,64,3,1,Chalet,Centro
b13c6416-21f0-43c7-b08a-6feb19048f75,"40.576594, -3.839773",2019-07-18,2024-06-13,413569,410717,30,1,1,Ático,Fuencarral-El Pardo
ee0d0227-2628-4ea0-9f9b-b5d772fa3105,"40.402525, -3.599997",2017-11-21,2023-01-20,450064,675059,145,3,3,Chalet,Hortaleza
3ab6f6d4-ed91-4355-a699-54e9b4f6005b,"40.491334, -3.765183",2016-12-14,2022-09-06,271445,583120,60,3,1,Dúplex,Moratalaz
56b23855-89c1-484b-9458-cada24348b34,"40.528537, -3.832579",2015-03-04,2021-04-30,273170,634529,194,3,1,Ático,Villaverde
c656b07b-d067-4f4d-af1d-c2ee2185a4fc,"40.510969, -3.673032",2017-05-09,2020-04-19,552809,526724,187,4,2,Chalet,Vicálvaro
4406c91a-e7aa-472b-8576-55f4d3ea0c0a,"40.46653, -3.787587",2019-04-11,2023-06-08,300973,361958,195,2,2,Chalet,Carabanchel
6289bad2-147f-49e8-9767-274ee8185111,"40.620463, -3.647557",2015-06-05,2020-12-20,380506,124460,90,5,3,Ático,Barajas
b8d244d1-76c6-476f-84ac-26c182bee995,"40.58074, -3.625988",2016-01-13,2023-09-07,281115,161124,59,2,3,Piso,Puente de Vallecas
bd9e0900-62fb-4c93-9c0a-58f01f87a036,"40.638165, -3.673876",2015-07-22,2023-12-26,138763,493543,35,3,3,Piso,San Blas-Canillejas
2048152a-b10d-4f8b-b0ed-822ed42f3ac6,"40.319793, -3.679474",2016-09-07,2020-07-01,963869,764278,68,1,1,Chalet,Fuencarral-El Pardo
858b421e-ce83-4edc-b9e8-04eac5b567db,"40.369828, -3.838064",2019-03-04,2024-03-02,253617,108200,30,4,2,Ático,Moncloa-Aravaca
fe685de6-6b67-4277-9cc5-56cecff62fc5,"40.458159, -3.700676",2018-09-22,2022-08-09,188510,346646,83,5,3,Ático,Hortaleza
12ce797d-be1f-4990-92b7-0d018ba5b3a9,"40.543253, -3.647773",2015-07-23,2022-10-29,539038,854864,113,4,2,Apartamento,Latina
a6764577-7d62-4c2b-86ad-de90b5ea6b3d,"40.497732, -3.831734",2018-04-08,2021-09-07,810158,380485,73,4,1,Chalet,Villa de Vallecas
ccca78ca-9214-4daa-9310-b5820b62a05f,"40.348237, -3.774389",2019-10-22,2022-05-28,998300,478317,102,2,2,Ático,Vicálvaro
b65a3f15-a081-47fe-b48c-6ad7450d7844,"40.625854, -3.693092",2017-04-20,2020-04-22,559616,918458,149,3,3,Piso,Usera
2db1d1aa-148d-45d1-aa52-56f0b6b77d3f,"40.556182, -3.561357",2017-02-17,2022-04-14,874406,941567,34,1,1,Piso,Villaverde
81b7d590-5304-429e-a835-91a21f64d75d,"40.590057, -3.689796",2019-07-31,2023-12-11,273085,439559,49,3,2,Ático,Moncloa-Aravaca
34550446-924a-4d32-b7a0-8b59ae061c45,"40.534557, -3.743685",2018-01-08,2022-07-10,369390,188931,150,1,3,Ático,Carabanchel
d893ea8d-b8f5-43a4-9e25-c43eab5932c9,"40.452014, -3.645643",2016-12-04,2022-10-31,649888,640868,150,4,3,Dúplex,Chamberí
62a0914e-8c3f-4cb0-b57a-75ea0d0f297a,"40.523829, -3.633417",2018-11-01,2022-03-08,444710,993468,147,4,1,Piso,Fuencarral-El Pardo
e073652c-b5d7-4109-a284-175fab12d830,"40.528538, -3.588319",2018-09-17,2024-09-08,850745,715322,59,5,3,Ático,Ciudad Lineal
27d1a2cd-ad56-46f3-8434-0bf7a27bdd41,"40.335983, -3.87949",2019-09-21,2023-03-27,598075,584702,146,2,3,Ático,Arganzuela
9248eee4-295a-4901-992c-0145d3a9cd24,"40.464844, -3.656963",2018-08-24,2021-12-06,325781,940974,181,4,3,Chalet,Ciudad Lineal
7b171e16-e70e-45d9-8962-aa99435504a0,"40.462615, -3.793416",2018-07-26,2023-08-18,706777,468940,179,5,3,Apartamento,Chamartín
7df7c8d2-b94c-47c2-9771-c7e7903de370,"40.313784, -3.805876",2016-12-09,2022-10-23,139638,646459,151,1,3,Apartamento,Retiro
a741e1cb-759c-4418-9656-5cf63ac71fe5,"40.633295, -3.589243",2015-05-22,2023-05-20,942330,642598,182,1,3,Dúplex,Centro
396a8800-8302-4225-95c8-b07aab05775a,"40.446711, -3.820017",2019-01-22,2023-08-11,463977,567172,67,3,3,Apartamento,Moratalaz
a9388c0c-52d8-4810-b74c-052829a4e7ea,"40.35735, -3.84102",2017-04-25,2023-11-03,551928,569989,108,3,1,Piso,Moncloa-Aravaca
6497c384-c5b4-4632-9a02-bfcbd38e5a21,"40.440195, -3.626302",2017-02-18,2023-09-04,505603,875750,77,1,3,Piso,San Blas-Canillejas
82091959-818b-4e08-a419-f71f6c3d0b95,"40.551342, -3.69496",2016-10-19,2021-02-16,935591,788759,61,2,3,Dúplex,Tetuán
a129778f-e9ee-4fac-a695-15a6acfd77bd,"40.324366, -3.740941",2017-06-01,2022-07-24,606287,619548,172,5,2,Dúplex,Fuencarral-El Pardo
be6eb182-1d5c-4d5e-bfee-3605102540f9,"40.572247, -3.768272",2016-07-26,2024-09-16,125606,929141,152,2,2,Apartamento,Fuencarral-El Pardo
ce4c01d5-3744-45ba-9040-abdb27f71a1b,"40.441128, -3.658244",2016-07-08,2022-12-11,512339,521908,179,1,1,Ático,Vicálvaro
a4a42f6d-5a97-4cf9-a741-bd270dd032a1,"40.529241, -3.67858",2016-06-13,2022-09-10,479246,106792,33,4,2,Chalet,Chamberí
f8755f9e-f09e-4c47-bf29-002764c4399b,"40.503476, -3.711443",2018-10-18,2021-08-14,493008,571118,42,1,2,Piso,Arganzuela
646df739-647d-451a-9f40-e3c9c6c22ea6,"40.594528, -3.809252",2016-12-02,2022-09-14,319228,902309,111,2,3,Ático,Latina
c9a838b7-bd25-4fee-869c-0befd3cb32c9,"40.437121, -3.617504",2019-04-21,2022-06-22,832950,157594,60,5,3,Piso,Fuencarral-El Pardo
afd92e1c-2365-4fb0-a86f-ec4daba76a51,"40.632936, -3.881458",2019-09-14,2021-06-16,449011,775647,190,1,3,Piso,Ciudad Lineal
0d923582-335c-4f5e-a270-e89c9358666c,"40.464883, -3.582917",2019-10-01,2020-04-21,196041,404780,179,5,1,Chalet,Fuencarral-El Pardo
55f1e499-914c-4bbc-9854-e3bd04e23a05,"40.511408, -3.749276",2017-07-27,2020-03-21,452196,172573,144,1,3,Dúplex,Ciudad Lineal
306e2ca4-1973-4690-ab73-4acde9ae3cac,"40.392256, -3.604342",2015-11-04,2021-09-18,178781,453012,140,5,1,Apartamento,Arganzuela
b74abe09-367a-45a3-ae06-b6b32fe2237f,"40.425117, -3.827684",2017-02-08,2020-08-26,423002,779440,164,5,1,Chalet,Barajas
c45cf0dc-fd3a-472d-a590-b2bde50ad77f,"40.494537, -3.785997",2019-05-12,2022-06-13,611052,863808,118,5,3,Dúplex,Arganzuela
47dad2fd-850b-40ec-84eb-2054cd7a8722,"40.538729, -3.660427",2016-07-11,2022-02-11,240593,811595,143,5,2,Dúplex,Hortaleza
34bd1576-c337-47bc-beac-706f19c5e192,"40.576534, -3.573559",2018-07-24,2021-12-19,695160,404265,141,2,1,Ático,Puente de Vallecas
a462a09d-f74c-486a-aa4a-ea3032f9633a,"40.512793, -3.86898",2015-01-03,2021-09-10,537219,186473,41,1,2,Chalet,Usera
dc8938ea-d508-4d3a-a326-347e29cf6f3e,"40.433304, -3.742877",2017-03-09,2024-02-13,101808,481322,65,5,2,Dúplex,Puente de Vallecas
e55676d1-db08-431a-9539-9406af2d55ee,"40.370075, -3.823055",2017-03-09,2023-12-31,485219,983975,156,3,3,Ático,Fuencarral-El Pardo
e06fcb77-d2d3-4c10-bcac-597ecb1d7cb7,"40.362972, -3.605288",2019-08-30,2021-06-27,257747,515884,49,4,2,Apartamento,Fuencarral-El Pardo
814a0c3e-d11d-4f56-b07c-07e053018151,"40.4235, -3.826008",2015-11-14,2021-01-22,925535,636608,51,2,1,Piso,Vicálvaro
75f87c17-7ebb-4661-ab0c-f170bc134367,"40.32899, -3.567936",2015-08-20,2024-01-29,414823,217464,74,3,3,Piso,Centro
a7ce240f-c219-43fc-9185-d7775027b6d1,"40.582293, -3.863956",2019-11-12,2022-05-19,742979,200595,199,5,3,Ático,Retiro
ee489b60-ae39-414f-bb32-e007837e0a9e,"40.554606, -3.724552",2015-09-05,2022-03-13,941996,393758,42,4,3,Chalet,Latina
ec12d7c3-3784-4b2a-ae53-c13994cf66ac,"40.549515, -3.575575",2015-02-03,2021-03-30,285472,174444,61,4,3,Apartamento,Villaverde
171b642a-60fb-4e65-9b06-4c8a0cf3696b,"40.457267, -3.839624",2015-03-12,2021-11-27,533080,639205,175,1,1,Chalet,Tetuán
9d60c610-1381-4ea7-823a-9159f0980cce,"40.390722, -3.653745",2016-11-29,2020-06-30,909917,379235,65,2,3,Piso,Villa de Vallecas
95c9f23a-a138-4754-90d8-6d29c6a3333c,"40.440684, -3.626045",2019-07-16,2021-11-15,541673,808985,186,5,3,Ático,Tetuán
8b841f05-3881-4316-bcdc-feb0b6bb8a71,"40.320862, -3.848208",2015-01-02,2020-08-27,845482,821965,50,4,1,Piso,Vicálvaro
bc7535a3-46e3-4978-8939-5670e8f718f7,"40.630658, -3.85983",2016-01-12,2020-11-14,855627,310122,47,1,3,Piso,Chamartín
cd441782-cbea-481f-980f-e7130b951621,"40.608699, -3.847964",2018-05-18,2021-07-21,927813,317454,81,1,2,Piso,Tetuán
00b1fa85-1d31-4364-8bd5-748180356e3a,"40.503981, -3.868828",2019-01-17,2022-03-23,914658,922538,40,2,3,Dúplex,Barajas
fe6cfe2b-06e7-40ec-8cb4-7fd9b7629d48,"40.447755, -3.827455",2015-06-06,2022-04-26,305917,726226,181,5,3,Chalet,Latina
db655798-ca81-4ca0-9db4-657a6af150f5,"40.401312, -3.754829",2019-03-29,2023-10-08,380012,676009,38,3,1,Ático,Moratalaz
ba76eebc-8ef9-47a4-996d-ca26258199ed,"40.442615, -3.786105",2016-02-09,2020-10-27,517065,327793,136,5,3,Chalet,Fuencarral-El Pardo
9a2c93a2-c34e-411a-b61d-2b329740e419,"40.603796, -3.850334",2018-04-11,2021-01-18,377337,355532,106,3,2,Apartamento,Moratalaz
3e25f707-09cd-49d1-be3d-bd7c84b7d443,"40.628238, -3.580438",2019-02-09,2023-02-25,831928,802101,199,4,3,Chalet,Villa de Vallecas
1761adc4-b428-4ca7-bb63-ae9a2e3651c2,"40.352335, -3.672008",2017-11-28,2021-12-10,716531,745370,126,4,2,Ático,Usera
69e674e3-1b03-4cce-904f-2c3bf73fb75d,"40.394509, -3.658973",2018-01-20,2020-09-26,842212,357380,115,4,2,Piso,Usera
8785da08-af8e-49f1-9fbb-08a2dea044c8,"40.449459, -3.852998",2019-03-03,2022-07-19,128015,604511,132,2,1,Dúplex,Retiro
8d67eded-3602-42d7-a47b-6f9a1e5f3c2d,"40.352621, -3.715616",2017-05-18,2020-10-29,423244,838360,181,3,3,Apartamento,Salamanca
e9418eda-11b2-43e7-bfb0-b14fa071371d,"40.620859, -3.783716",2017-06-02,2020-10-06,757329,206519,135,2,3,Apartamento,Barajas
46db9ca0-4fb3-454b-8091-c2365d23d378,"40.35639, -3.65112",2018-03-23,2022-10-08,646163,126831,171,3,2,Apartamento,Ciudad Lineal
e9dc5533-4a65-4dd0-9678-f34084b54e65,"40.427107, -3.670681",2018-12-05,2023-10-31,509501,435344,71,2,3,Piso,Retiro
ee070580-2484-44ab-8066-140fc306e111,"40.489886, -3.599355",2019-05-09,2023-05-03,131878,505815,135,1,3,Dúplex,Moncloa-Aravaca
02de6d8c-3fc7-40d8-926e-4e7a36b56a40,"40.476736, -3.574804",2019-06-22,2021-05-11,850261,618406,62,2,2,Piso,Centro
ec1537ca-55fd-4b41-983f-ea741d2cc76b,"40.560851, -3.676546",2015-01-15,2022-04-07,962661,577757,114,4,3,Dúplex,Barajas
37702400-6477-4cef-99ff-fbf8805201a0,"40.396909, -3.585317",2016-04-14,2020-08-10,151291,486159,136,1,3,Piso,Villaverde
7a4a4217-f74e-4cf2-853f-16a8ae1b5c56,"40.475063, -3.730127",2016-07-12,2024-07-23,237364,484016,120,2,1,Chalet,Ciudad Lineal
9511859b-9f68-416c-a96c-8520591db218,"40.563851, -3.745913",2017-07-21,2023-07-12,112899,856301,78,1,2,Dúplex,Moratalaz
b1fbab0e-e49f-48a8-8afe-795cf541cecc,"40.481056, -3.561588",2019-02-12,2021-12-30,179356,351582,49,4,1,Ático,Salamanca
f2c844b3-b598-4db4-a165-4c5d57205aa8,"40.410473, -3.805089",2018-05-25,2022-06-21,677810,595860,166,1,1,Dúplex,Usera
491ac78c-00be-4547-afd0-8b6ad4a7cef5,"40.553265, -3.60094",2016-12-27,2020-08-06,206589,132810,84,5,2,Apartamento,Arganzuela
0bb78f04-0a5b-4efd-a159-ee4aa321c153,"40.535274, -3.633433",2018-09-23,2020-07-10,587221,140053,79,1,2,Apartamento,Moncloa-Aravaca
ab494cca-4b82-4416-acaa-a9fe38fd0447,"40.388896, -3.786866",2018-04-24,2024-05-26,536458,722633,172,1,2,Ático,Salamanca
275217f6-5e99-4bda-b167-de7470033ef3,"40.350539, -3.772076",2016-03-03,2024-08-12,368356,568340,193,3,3,Piso,Villaverde
e34db5a8-9d22-4720-8627-8bb7bbd27b95,"40.479816, -3.60734",2018-11-11,2023-01-13,493002,335774,185,4,2,Apartamento,Centro
fd24ad65-0b31-4b86-b863-2baeb44bee8a,"40.565579, -3.777675",2017-04-18,2023-01-20,350317,815677,144,1,1,Chalet,Retiro
78f6ffd9-2f19-4c84-a54a-23fc25ef821a,"40.576067, -3.78925",2017-04-10,2023-10-13,421103,560913,53,1,2,Piso,San Blas-Canillejas
c460d5ca-5364-4bd8-b593-5632b995ed2a,"40.357105, -3.605421",2015-12-11,2024-04-05,173857,179588,181,3,2,Dúplex,Salamanca
5ce656d2-91f9-47a8-a501-fbb14da51f98,"40.449114, -3.8353",2016-10-26,2022-02-24,973472,739546,102,1,1,Dúplex,Puente de Vallecas
a896144d-6d6b-4767-91bb-87c9130c7cba,"40.641528, -3.829156",2018-04-26,2024-09-17,709543,622748,185,5,1,Piso,Hortaleza
52a180aa-86f2-44ae-8567-28347d3e9b8b,"40.469876, -3.863378",2018-11-30,2024-03-22,670129,673276,194,4,2,Ático,Puente de Vallecas
dd4433d6-a7be-4efa-be2e-785d40a0acdd,"40.622941, -3.881572",2019-10-20,2020-03-17,455845,874352,189,3,2,Dúplex,Latina
801d1212-9b7e-408c-83c4-cbfec10e50fa,"40.346459, -3.872642",2016-09-30,2023-10-07,541995,570861,176,3,2,Dúplex,Barajas
eda90782-409c-424d-91f0-c769731f272b,"40.405657, -3.839089",2015-07-11,2022-03-29,515517,119674,33,4,3,Chalet,Fuencarral-El Pardo
35ca8d33-99de-4b4c-ba55-beebc6aff141,"40.450759, -3.573301",2016-07-24,2023-11-24,156427,892922,97,1,2,Chalet,Chamberí
bf549124-9bd9-4f58-b9f8-cdab31c876ed,"40.396385, -3.788823",2017-10-20,2022-06-28,821174,709521,147,5,3,Ático,Arganzuela
f349cd4e-cd4c-4cd1-973e-82b1cf64b55e,"40.327092, -3.714553",2015-02-21,2023-07-01,906740,477483,110,3,1,Piso,Villaverde
d2ce5131-a681-4bc8-91f9-ed2d6fa2f2bc,"40.507768, -3.671421",2015-03-03,2022-02-15,870197,313521,168,3,2,Ático,Hortaleza
048dcde8-6bd9-4113-80ba-58cacfa0facc,"40.539611, -3.81136",2016-07-25,2020-11-22,503466,674522,130,1,2,Dúplex,Hortaleza
52108b25-f649-4bfc-88ac-dc1bba9fb8ff,"40.568304, -3.881458",2017-07-19,2022-04-05,937292,753350,199,1,3,Chalet,Fuencarral-El Pardo
18ddaf8f-e058-4db4-9001-fffe83f54469,"40.409669, -3.695312",2015-08-11,2020-02-03,861131,975271,200,4,1,Piso,Puente de Vallecas
6d025861-064d-493f-854e-63f21228f8f0,"40.636555, -3.65963",2019-07-22,2020-03-31,966666,230836,96,2,1,Chalet,Ciudad Lineal
5101f2f4-ce07-4f39-93b8-50b288907b60,"40.585197, -3.688378",2018-07-28,2023-07-30,113705,976855,90,2,1,Apartamento,Usera
ec5c7dad-0afc-435e-a6b9-4fbf8a997e11,"40.409832, -3.723447",2015-10-09,2024-07-26,443670,690688,149,3,3,Piso,Tetuán
dca04cb9-695d-44e1-bceb-069cd1c8bf64,"40.552498, -3.796132",2016-04-09,2023-03-04,255764,606314,189,4,1,Piso,Ciudad Lineal
cd0df4cd-d35e-4d7c-b772-90f66df21502,"40.589197, -3.887712",2016-04-05,2021-09-16,450744,437196,154,5,1,Ático,San Blas-Canillejas
65e2858d-5fb7-4f2e-9805-8d14af12c244,"40.636305, -3.63369",2016-12-03,2022-05-31,357517,731625,156,5,3,Apartamento,Retiro
6d34949e-f525-4feb-8081-cecef7c0c393,"40.375088, -3.785061",2018-10-29,2021-05-19,760362,214625,114,1,3,Apartamento,Latina
f133e26c-b970-435a-9968-e3b57a34b9b3,"40.312695, -3.830912",2015-10-02,2020-07-17,651363,246728,149,3,3,Piso,Ciudad Lineal
6239320a-eb28-4b25-bd60-abacf9882f36,"40.453279, -3.779235",2019-05-01,2021-11-27,818669,685159,32,2,1,Apartamento,San Blas-Canillejas
31356263-da0c-49ce-ace8-804fe11a29f8,"40.540006, -3.694724",2017-02-05,2022-08-21,987578,374835,128,3,3,Ático,Moncloa-Aravaca
f1489034-0bc6-48db-9880-948abb92ed48,"40.537191, -3.835174",2019-02-04,2023-07-27,373580,257539,74,1,3,Apartamento,Retiro
66c09441-86f7-4bb6-803d-38aa42f2887c,"40.596916, -3.775529",2018-10-08,2021-02-07,947303,648895,197,2,2,Apartamento,Fuencarral-El Pardo
a5952fc6-3e49-46bd-9716-0cdab621620f,"40.561743, -3.793931",2018-05-21,2023-06-01,496857,403339,128,4,1,Piso,Chamberí
a8fd1ec6-8ff5-44ed-bc50-1aa513e52632,"40.619603, -3.752934",2017-08-25,2024-02-07,826830,921328,79,2,2,Apartamento,Hortaleza
515c6f0b-6412-47bf-a651-4ded982472fd,"40.572437, -3.671413",2016-11-15,2020-02-15,660005,173146,151,4,3,Chalet,Hortaleza
bdb5bfa7-1d9d-4130-b5bc-98ee17d9f4ea,"40.367118, -3.634572",2018-05-23,2021-11-16,974340,596498,179,2,3,Apartamento,Usera
840771ba-7116-404d-ad04-5e450a0607f2,"40.435819, -3.867257",2015-06-02,2024-03-18,199694,347764,168,2,2,Ático,Ciudad Lineal
8dec44d8-0493-4582-a910-023fdae73931,"40.600461, -3.731168",2019-03-01,2022-03-29,716872,567503,163,2,1,Apartamento,Barajas
13c202c0-6a35-4720-b419-8316559355cc,"40.328392, -3.732421",2017-02-12,2020-05-14,640491,308307,89,1,3,Chalet,Moncloa-Aravaca
168d0bd7-c924-45fb-811c-fb7490063587,"40.360744, -3.609585",2018-12-13,2020-07-28,159140,592432,79,2,3,Dúplex,Fuencarral-El Pardo
359d228d-2d24-41ae-a516-3c88329a9a55,"40.634842, -3.651103",2018-05-17,2021-03-18,891568,744042,122,5,1,Dúplex,San Blas-Canillejas
b2d3ebdf-3e98-463d-84d5-fdc02fd13878,"40.619723, -3.623087",2019-10-14,2022-12-25,662196,550384,141,5,2,Apartamento,Fuencarral-El Pardo
2033441d-be06-40d3-82bf-ee0c98fbe57d,"40.385258, -3.87143",2015-11-28,2022-07-06,164500,992446,84,4,2,Ático,Chamberí
79b8f493-a084-4add-b261-39ca2682ec14,"40.573615, -3.758462",2019-01-11,2021-10-21,575097,730776,179,4,1,Piso,Centro
14e704b7-a707-4f6a-8d55-5fb14481d82d,"40.611385, -3.630689",2015-02-02,2021-02-06,618704,229823,81,1,2,Ático,Vicálvaro
ba03b2a9-cac3-44a4-a0b1-77ecd7f7ab6f,"40.475231, -3.610034",2016-10-27,2020-09-28,671747,213990,126,4,2,Dúplex,Centro
f9ff3d27-f348-4462-b03b-51b542a80d57,"40.471179, -3.757587",2015-05-15,2021-01-08,463784,286751,97,2,3,Chalet,San Blas-Canillejas
25de8c8e-fc10-4105-8980-46ef9f44670a,"40.448423, -3.726549",2017-05-09,2024-08-15,869070,937161,96,1,3,Piso,Barajas
778d8f3b-9337-4a9d-916d-e7e193f82d91,"40.375794, -3.863835",2019-05-09,2021-11-30,378731,803624,185,1,3,Piso,Carabanchel
91aace8c-fcae-4d3b-9644-c548b463f5e1,"40.589177, -3.712814",2017-10-12,2021-02-10,549989,728032,162,5,2,Dúplex,Barajas
5ca4667c-1519-43d7-a5ff-9762e54d4095,"40.399529, -3.681786",2017-10-19,2020-04-27,319742,835231,105,1,1,Chalet,Fuencarral-El Pardo
8408ba29-a580-4536-a74e-881b17ba71b1,"40.47457, -3.642657",2016-02-02,2021-11-30,894225,921655,63,1,2,Chalet,Salamanca
7d1effce-ddad-4dad-acf6-69b1b78218a8,"40.337403, -3.573953",2018-11-11,2022-07-09,877530,710018,104,1,3,Chalet,Barajas
92a90f14-cce9-4d4e-927c-af8bb0dcf58d,"40.433945, -3.808231",2016-10-09,2024-09-01,974391,670359,183,2,2,Dúplex,Arganzuela
491a4cbe-fd91-4a07-a837-a5f3b98852ce,"40.6106, -3.869239",2018-08-22,2020-01-25,731289,151062,148,3,1,Apartamento,Centro
ac6e2754-06e4-4913-8b74-40b80468a2b8,"40.541969, -3.68763",2019-06-04,2023-01-28,632593,136731,77,3,2,Piso,Chamberí
bd8c30cb-6c99-493b-b78c-dc8f39a5bfeb,"40.587877, -3.61858",2016-01-01,2022-01-15,940968,637169,106,3,1,Chalet,Retiro
af3cf612-8e49-4d59-a257-bf714c6e9add,"40.577142, -3.698296",2019-08-08,2020-09-11,563848,655478,110,1,1,Ático,Arganzuela
8332f54e-ebbe-4b47-9cd0-42e15fa3de39,"40.641717, -3.599907",2017-04-30,2021-10-20,334668,312132,192,1,2,Dúplex,Chamberí
05243c26-f34e-4dd6-a2b5-e497c46ce525,"40.576298, -3.662827",2016-03-03,2024-07-23,825567,982135,185,3,1,Apartamento,Barajas
a51e748b-b59b-4252-81a6-59e54bb35bbc,"40.558626, -3.748407",2017-04-15,2022-04-30,277187,914026,46,5,2,Dúplex,Tetuán
fb29b8cf-205c-43c8-ae79-d68fbf9eafc0,"40.321884, -3.653632",2019-08-18,2023-09-08,638109,613893,129,5,3,Apartamento,Ciudad Lineal
6769cefc-be8a-4137-8371-594b293cf7b0,"40.448762, -3.818234",2017-01-22,2024-05-20,955859,482493,87,3,2,Dúplex,Vicálvaro
200c7f54-ba3d-4535-b597-36fe1ff6130c,"40.561985, -3.571461",2017-09-18,2023-09-26,471985,662345,50,4,3,Chalet,Chamartín
5ba6c0da-8a4e-47a8-8b4e-34e34e5350af,"40.568896, -3.886117",2017-05-20,2020-12-16,583688,581770,168,4,1,Chalet,Retiro
523707e2-55ce-43ee-98eb-ce6422ba456e,"40.506456, -3.805266",2016-10-22,2022-09-11,120747,415259,189,5,3,Apartamento,Fuencarral-El Pardo
578e530f-eff2-431a-a4be-79acc09a021b,"40.352826, -3.565865",2016-10-18,2021-02-21,211404,609593,96,2,2,Chalet,Moratalaz
d8126f3a-d548-40cb-93a6-50b4fca646b8,"40.569431, -3.621719",2016-02-05,2020-03-16,694337,615474,90,1,3,Ático,Puente de Vallecas
4bfda502-d7c1-4b00-8580-e0c7b65a1bd1,"40.481829, -3.839145",2015-08-18,2020-07-07,464848,563089,86,3,2,Ático,Carabanchel
f8ab116e-30de-4986-967a-09a37bd53490,"40.574704, -3.766578",2017-12-29,2021-12-16,252459,543417,105,2,1,Dúplex,Chamartín
